hts8|brief_description|quantity_1_code|quantity_2_code|mfn_ave97|mfn_rate_type_code|wto_binding_code|mfn_ad_val_rate|mfn_specific_rate|mfn_other_rate|gsp_indicator|gsp_ctry_excluded|apta_indicator|civil_air_indicator|cbi_indicator|cbi_ad_val_rate|cbi_specific_rate|israel_fta_indicator|atpa_indicator|atpa_ad_val_rate|atpa_specific_rate|pharmaceutical_ind|dyes_indicator|nafta_canada_ind|canada_ad_val_rate|canada_specific_rate|canada_other_rate|nafta_mexico_ind|mexico_ad_val_rate|mexico_specific_rate|mexico_other_rate|col2_rate_type_code|col2_ad_val_rate|col2_specific_rate|col2_other_rate|begin_effect_date|end_effective_date
91052920|Wall clocks nesoi, not electrically operated, mvmt measuring n/o 50 mm, 0-1 jewel, constructed/designed to operate over 47 hrs w/o rewinding|NA||0.046|T|B|9999.99999999|9999.99999999|9999.99999999|A+||||E|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|0|0|0|T|9999.99999999|9999.99999999|9999.99999999|05/31/1997 00:00:00|12/31/1997 00:00:00
91052930|Wall clocks nesoi, not electrically operated, mvmt measuring n/o 50 mm, ov 1 jewel, constructed/designed to operate ov 47 hrs w/o rewinding|NA|NA|0.046|T|B|9999.99999999|9999.99999999|9999.99999999|A+||||E|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|0|0|0|T|9999.99999999|9999.99999999|9999.99999999|05/31/1997 00:00:00|12/31/1997 00:00:00
91052940|Wall clocks nesoi, not electrically operated, movement measuring over 50 mm in width or diameter, valued not over $5 each|NO||0.127|4|B|0.064|0.15|0|A+||||E|0|0|IL|J|0|0|||CA|0.006|0.015|0|MX|0|0|0|4|0.65|1.5|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91052950|Wall clocks nesoi, not electrically operated, movement measuring over 50 mm in width or diameter, valued over $5 each|NO||0.063|4|B|0.051|0.36|0|A+||||E|0|0|IL|J|0|0|||CA|0.006|0.045|0|MX|0|0|0|4|0.65|4.5|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91059140|Clocks nesoi, electrically operated, with opto-electronic display only|NA||0.039|T|B|9999.99999999|9999.99999999|9999.99999999|A+||||E|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|0|0|0|7|0.35|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91059180|Clocks nesoi, electrically operated, other than with opto-electronic display only|NA||0.077|T|B|9999.99999999|9999.99999999|9999.99999999|A+||||E|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|0|0|0|T|9999.99999999|9999.99999999|9999.99999999|05/31/1997 00:00:00|12/31/1997 00:00:00
91059920|Clocks nesoi, not electrically operated, mvmt not over 50 mm in width or diameter, not designed to operate for over 47 hrs without rewinding|NA||0.024|T|B|9999.99999999|9999.99999999|9999.99999999|A+||||E|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|0|0|0|T|9999.99999999|9999.99999999|9999.99999999|05/31/1997 00:00:00|12/31/1997 00:00:00
91059930|Clocks nesoi, not electrically operated, mvmt not over 50 mm in width or diameter, 0-1 jewel, designed to operate ov 47 hrs w/o rewinding|NA||0.039|T|B|9999.99999999|9999.99999999|9999.99999999|A+||||E|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|0|0|0|T|9999.99999999|9999.99999999|9999.99999999|05/31/1997 00:00:00|12/31/1997 00:00:00
91059940|Clocks nesoi, not electrically operated, mvmt not over 50 mm in width or diameter, over 1 jewel, designed to operate ov 47 hrs w/o rewinding|NA|NA|0.034|T|B|9999.99999999|9999.99999999|9999.99999999|A+||||E|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|0|0|0|T|9999.99999999|9999.99999999|9999.99999999|05/31/1997 00:00:00|12/31/1997 00:00:00
91059950|Clocks nesoi, not electrically operated, movement measuring over 50 mm in width or diameter, valued not over $5 each|NO||0.093|4|B|0.045|0.105|0|A+||||E|0|0|IL|J|0|0|||CA|0.006|0.015|0|MX|0|0|0|4|0.65|1.5|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91059960|Clocks nesoi, not electrically operated, movement measuring over 50 mm in width or diameter, valued over $5 each|NO||0.062|4|B|0.045|0.32|0|A+||||E|0|0|IL|J|0|0|||CA|0.006|0.045|0|MX|0|0|0|4|0.65|4.5|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91061000|Time registers; time recorders|NO|JWL|0.079|6|B|0.062|0.4|0.022|A+||||E|0|0|IL|J|0|0|||CA|0.007|0.045|0.002|MX|0|0|0|6|0.65|4.5|0.25|05/31/1997 00:00:00|12/31/1997 00:00:00
91062000|Parking meters|NO|JWL|0.066|6|B|0.062|0.4|0.022|A+||||E|0|0|IL|J|0|0|||CA|0.007|0.045|0.002|MX|0|0|0|6|0.65|4.5|0.25|05/31/1997 00:00:00|12/31/1997 00:00:00
91069075|Apparatus for meas., recording or indicating time intervals, w/watch or clock mvmt., AC powered, w/opto-electronic display only|NO||0.039|7|B|0.039|0|0|A+||||E|0|0|IL|J|0|0|||CA|0.003|0|0|MX|0|0|0|4|0.65|4.5|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91069085|Time of day recording apparatus & apparatus for measuring, detecting, recording or otherwise indicating intervals of time nesi|NO|JWL|0.116|6|B|0.042|0.27|0.015|A+||||E|0|0|IL|J|0|0|||CA|0.007|0.045|0.002|MX|0|0|0|6|0.65|4.5|0.25|05/31/1997 00:00:00|12/31/1997 00:00:00
91070080|Time switches with clock or watch movements or with synchronous motor, valued over $5 each|NO|JWL|0.097|6|B|0.064|0.45|0.025|A+||||E|0|0|IL|J|0|0|||CA|0.006|0.045|0.002|MX|0|0|0|6|0.65|4.5|0.25|05/31/1997 00:00:00|12/31/1997 00:00:00
91091110|Alarm clock movements, complete and assembled, electrically operated, with opto-electronic display only|NA||0.039|T|B|9999.99999999|9999.99999999|9999.99999999|A+||||E|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|0|0|0|7|0.35|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91091120|Alarm clock movements, complete and assembled, electrically operated, with display nesoi, measuring not over 50 mm in width or diameter|NA||0.053|T|B|9999.99999999|9999.99999999|9999.99999999|A+||||E|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|0|0|0|T|9999.99999999|9999.99999999|9999.99999999|05/31/1997 00:00:00|12/31/1997 00:00:00
91091140|Alarm clock movements, complete and assembled, electrically operated, with display nesoi, measuring over 50 mm, valued not over $5 each|NA||0.108|T|B|9999.99999999|9999.99999999|9999.99999999|A+||||E|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|0|0|0|T|9999.99999999|9999.99999999|9999.99999999|05/31/1997 00:00:00|12/31/1997 00:00:00
91091160|Alarm clock movements, complete and assembled, electrically operated, with display nesoi, measuring over 50 mm, valued over $5 each|NA||0.072|T|B|9999.99999999|9999.99999999|9999.99999999|A+||||E|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|0|0|0|T|9999.99999999|9999.99999999|9999.99999999|05/31/1997 00:00:00|12/31/1997 00:00:00
91091910|Clock movements nesoi, complete and assembled, electrically operated, with opto-electronic display only|NA||0.039|T|B|9999.99999999|9999.99999999|9999.99999999|A+||B|C|E|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|0|0|0|7|0.35|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91091920|Clock movements nesoi, complete and assembled, electrically operated, with display nesoi, measuring not over 50 mm in width or diameter|NA||0.038|T|B|9999.99999999|9999.99999999|9999.99999999|A+||B|C|E|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|0|0|0|T|9999.99999999|9999.99999999|9999.99999999|05/31/1997 00:00:00|12/31/1997 00:00:00
91091940|Clock movements nesoi, complete and assembled, electrically operated, with display nesoi, measuring over 50 mm, valued not over $5 each|NA||0.195|T|B|9999.99999999|9999.99999999|9999.99999999|A+||B||E|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|0|0|0|T|9999.99999999|9999.99999999|9999.99999999|05/31/1997 00:00:00|12/31/1997 00:00:00
91091960|Clock movements nesoi, complete and assembled, electrically operated, with display nesoi, measuring over 50 mm, valued over $5 each|NA||0.095|T|B|9999.99999999|9999.99999999|9999.99999999|A+||B||E|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|0|0|0|T|9999.99999999|9999.99999999|9999.99999999|05/31/1997 00:00:00|12/31/1997 00:00:00
91099020|Clock movements, complete and assembled, not electrically operated, measuring not over 50 mm in width or diameter|NO||0.031|1|B|0|0.24|0|A+||B|C|E|0|0|IL|J|0|0|||CA|0|0.03|0|MX|0|0|0|1|0|0.75|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91099040|Clock movements, complete and assembled, not electrically operated, measuring over 50 mm in width or diameter, valued not over $5 each|NO||0.146|4|B|0.064|0.15|0|A+||B||E|0|0|IL|J|0|0|||CA|0.006|0.015|0|MX|0|0|0|4|0.65|1.5|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91099060|Clock movements, complete and assembled, not electrically operated, measuring over 50 mm in width or diameter, valued over $5 each|NO||0.057|4|B|0.051|0.36|0|A+||B||E|0|0|IL|J|0|0|||CA|0.006|0.045|0|MX|0|0|0|4|0.65|4.5|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91109020|Complete clock movements, unassembled or partly assembled (movement sets)|NO||0.009|9|B|9999.99999999|9999.99999999|9999.99999999|A+||B||E|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|0|0|0|9|9999.99999999|9999.99999999|9999.99999999|05/31/1997 00:00:00|12/31/1999 00:00:00
91109040|Incomplete clock movements consisting of 2 or more pieces or parts fastened or joined together|NO||0.056|X|B|9999.99999999|9999.99999999|9999.99999999|A+||B||E|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|0|0|0|X|9999.99999999|9999.99999999|9999.99999999|05/31/1997 00:00:00|12/31/1999 00:00:00
91109060|Incomplete clock movements, nesi|X||0.051|7|B|0.051|0|0|A+||B||E|0|0|IL|J|0|0|||CA|0.006|0|0|MX|0|0|0|7|0.65|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91111000|Watch cases of precious metal or of metal clad with precious metal|NO||0.054|4|B|0.053|0.13|0|A+||||E|0|0|IL|J|0|0|||CA|0.006|0.015|0|MX|0|0|0|4|0.45|0.75|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91112020|Watch cases of gold- or silver-plated base metal|NO||0.064|4|B|0.056|0.074|0|A+||||E|0|0|IL|J|0|0|||CA|0.006|0.008|0|MX|0|0|0|4|0.45|0.4|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91112040|Watch cases of base metal not gold- or silver-plated|NO||0.092|4|B|0.08|0.038|0|A+||||E|0|0|IL|J|0|0|||CA|0.008|0.004|0|MX|0|0|0|4|0.45|0.2|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91118000|Watch cases, not of precious metal, of metal clad with precious metal or of base metal|NO||0.092|4|B|0.08|0.038|0|A+||||E|0|0|IL|J|0|0|||CA|0.008|0.004|0|MX|0|0|0|4|0.45|0.2|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91119040|Parts of watch cases, of precious metal or of metal clad with precious metal|NO||0.07|7|B|0.07|0|0|A+||||E|0|0|IL|J|0|0|||CA|0.008|0|0|MX|0|0|0|4|0.45|0.75|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91119050|Bezels, backs and centers, of watch cases, not of precious metal or of metal clad with precious metal|NO||0.09|4|B|0.075|0.018|0|A+||||E|0|0|IL|J|0|0|||CA|0.008|0.002|0|MX|0|0|0|4|0.45|0.1|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91119070|Parts of watch cases, other than bezels, backs and centers, not of precious metal or of metal clad with precious metal|NO||0.071|7|B|0.071|0|0|A+||||E|0|0|IL|J|0|0|||CA|0.008|0|0|MX|0|0|0|7|0.45|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91121000|Clock cases and cases of a similar type for other goods of chapter 91, of metal|NO||0.049|7|B|0.049|0|0|A+||B||E|0|0|IL|J|0|0|||CA|0.006|0|0|MX|0|0|0|7|0.45|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91139040|Watch straps, watch bands and watch bracelets, of textile material, and parts thereof|X||0.079|7|B|0.079|0|0|A+||||E|0|0|IL|J|0|0|||CA|0.009|0|0|MX|0|0|0|7|0.785|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91141040|Springs, including hair-springs, for watches|NO||0.088|7|B|0.088|0|0|A+||||E|0|0|IL|J|0|0|||CA|0.011|0|0|MX|0|0|0|7|0.65|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91141080|Springs, including hair-springs, for clocks|NO||0.051|7|B|0.051|0|0|A+||B||E|0|0|IL|J|0|0|||CA|0.006|0|0|MX|0|0|0|7|0.65|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91143040|Dials for watches and clocks, not exceeding 50 mm in width|NO||0.081|4|B|0.079|0.004|0|A+||B||E|0|0|IL|J|0|0|||CA|0.009|0|0|MX|0.018|0.001|0|4|0.45|0.05|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91143080|Dials for watches and clocks, exceeding 50 mm in width|NO||0.053|7|B|0.053|0|0|A+||B||E|0|0|IL|J|0|0|||CA|0.006|0|0|MX|0|0|0|7|0.5|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91144020|Watch movement bottom or pillar plates or their equivalent|NO||0.039|1|B|0|0.14|0|A+||||E|0|0|IL|J|0|0|||CA|0|0.018|0|MX|0|0|0|1|0|0.75|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91144040|Any plate, or set of plates, suitable for assembling thereon a clock movement|NO||0.131|1|B|0|0.12|0|A+||B||E|0|0|IL|J|0|0|||CA|0|0.015|0|MX|0|0|0|1|0|0.38|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91144060|Plates and bridges for watches, nesi|X||0.088|7|B|0.088|0|0|A+||||E|0|0|IL|J|0|0|||CA|0.011|0|0|MX|0|0|0|7|0.65|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91144080|Plates and bridges for clocks, nesi|X||0.051|7|B|0.051|0|0|A+||B||E|0|0|IL|J|0|0|||CA|0.006|0|0|MX|0|0|0|7|0.65|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91149015|Assemblies and subassemblies for watch movements consisting of 2 or more pieces or parts fastened or joined inseparably together|X||0.079|7|B|0.079|0|0|A+||||E|0|0|IL|J|0|0|||CA|0.009|0|0|MX|0|0|0|7|0.45|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91149030|Assemblies and subassemblies for clock movements consisting of 2 or more pieces or parts fastened or joined inseparably together|X||0.068|X|B|9999.99999999|9999.99999999|9999.99999999|A+||B||E|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|0|0|0|X|9999.99999999|9999.99999999|9999.99999999|05/31/1997 00:00:00|12/31/1999 00:00:00
91149040|Watch parts, nesi|X||0.097|7|B|0.097|0|0|A+||||E|0|0|IL|J|0|0|||CA|0.011|0|0|MX|0|0|0|7|0.65|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
91149050|Clock parts, nesi|X||0.051|7|B|0.051|0|0|A+||B||E|0|0|IL|J|0|0|||CA|0.006|0|0|MX|0|0|0|7|0.65|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
92099180|Parts & access. for pianos (o/than tuning pins and strings) nesoi|X||0.046|7|B|0.046|0|0|A+||||E|0|0|IL|J|0|0|||CA|0.005|0|0|MX|0|0|0|7|0.4|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
93020000|Revolvers and pistols (o/than of heading 9303 or 9304)|NO||0.043|4|B|0.042|0.19|0|A+||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|4|0.55|3.5|0|05/31/1997 00:00:00|12/31/1997 00:00:00
93051020|Parts and accessories nesoi, for revolvers or pistols of heading 9302|X||0.059|7|B|0.059|0|0|A+||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|1.05|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
94042910|Mattresses, of cotton|NO||0.042|7|B|0.042|0|0|A+||||E|0|0|IL|J|0|0|||CA|0.006|0|0|MX|0.036|0|0|7|0.4|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
95069908|Badminton nets, of cotton|NO|KG|0.039|7|B|0.039|0|0|A+||||E|0|0|IL|J|0|0|||CA|0.005|0|0|MX|0|0|0|7|0.3|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
95071000|Fishing rods and parts & accessories thereof|NA||0.066|7|B|0.066|0|0|A+||||E|0|0|IL|J|0|0|||CA|0.007|0|0|MX|0|0|0|7|0.55|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
95073020|Fishing reels, valued not over $2.70 each|NO||0.092|7|B|0.092|0|0|A+||||E|0|0|IL|J|0|0|||CA|0.009|0|0|MX|0|0|0|7|0.55|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
95073040|Fishing reels, valued over $2.70 but not over $8.45 each|NO||0.051|1|B|0|0.26|0|A+||||E|0|0|IL|J|0|0|||CA|0|0.03|0|MX|0|0|0|4|0.55|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
95079070|Artificial baits and flies|DOZ||0.09|7|B|0.09|0|0|A+||||E|0|0|IL|J|0|0|||CA|0.009|0|0|MX|0|0|0|7|0.55|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
96031005|Wiskbrooms, wholly or pt. of broom corn, n/o $0.96 each, first 61,655 doz in calendar year classif. in 9603.10.05-9603.10.35|NO||0.08|7|B|0.08|0|0|A+||||E|0|0|IL|J|0|0|||CA|0.008|0|0|MX|0|0|0|7|0.2|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
96031015|Wiskbrooms, wholly or pt. of broom corn, n/o $0.96 each, in excess of first 61,655 dz in calendar year classif. in 9603.10.05-9603.10.35|NO||0.162|1|B|0|0.078|0|A+||||E|0|0|IL|J|0|0|||CA|0|0.012|0|MX|0|0|0|1|0|0.12|0|05/31/1997 00:00:00|12/31/1997 00:00:00
96031035|Wiskbrooms, wholly or pt. of broom corn, over $0.96 each|NO||0.212|7|B|0.212|0|0|A+||||E|0|0|IL|J|0|0|||CA|0.032|0|0|MX|0|0|0|7|0.32|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
96031040|Brooms (o/than whiskbrooms), wholly or in part broom corn, val. n/o 96 cents ea, first 121478 dz in calendar yr, class. in 9603.10|NO||0.08|7|B|0.08|0|0|A+||||E|0|0|IL|J|0|0|||CA|0.008|0|0|MX|0|0|0|7|0.2|0|0|05/31/1997 00:00:00|12/31/1997 00:00:00
96083100|Pens, for drawing w/India ink|NO||0.039|4|B|0.038|0.006|0|A+||||E|0|0|IL|J|0|0|||CA|0.005|0|0|MX|0.01|0.001|0|4|0.4|0.06|0|05/31/1997 00:00:00|12/31/1997 00:00:00
96083900|Pens, fountain, stylograph and other pens, nesoi|NO||0.042|4|B|0.038|0.006|0|A+||||E|0|0|IL|J|0|0|||CA|0.005|0|0|MX|0.01|0.001|0|4|0.4|0.06|0|05/31/1997 00:00:00|12/31/1997 00:00:00
96085000|Sets of pens, mechanical pencils, etc. from two or more subheadings 9608.10 - 9608.40|NO||0.059|9|B|9999.99999999|9999.99999999|9999.99999999|A+||||E|0|0|IL|J|0|0|||CA|9999.99999999|9999.99999999|9999.99999999|MX|9999.99999999|9999.99999999|9999.99999999|9|9999.99999999|9999.99999999|9999.99999999|05/31/1997 00:00:00|12/31/1999 00:00:00
